StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Gender,Gender_4_TEXT,age_1,marital,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_7,Ethnicity_8,Ethnicity_-99,Ethnicity_8_TEXT,Income,sex_or,Education,Moderators2_t_First Click,Moderators2_t_Last Click,Moderators2_t_Page Submit,Moderators2_t_Click Count,PROLIFIC_PID,GrpNum,STUDY_ID,SESSION_ID
4/10/2024 17:02,4/10/2024 17:03,0,68.197.123.136,100,40,1,4/10/2024 17:03,R_1mLCE2jcUshkv4G,,,,,40.8018,-72.8675,anonymous,EN,1,,46,1,,1,,,,,,,,,5,1,2,4.494,37.399,39.436,7,633dbb46887d82536a9ee265,4,6616a611b1d4fd89aac7dfaa,66172765ef7388d903a2ba23
4/10/2024 17:03,4/10/2024 17:03,0,96.37.124.100,100,18,1,4/10/2024 17:03,R_7l626COLVF2D37D,,,,,42.6241,-88.6266,anonymous,EN,1,,34,2,,1,,,,,,,,,6,1,4,0.896,17.744,18.582,17,60ec54c58f88686dadb1a0c9,6,6616a611b1d4fd89aac7dfaa,6617289ea615a367b1f202b2
4/10/2024 17:03,4/10/2024 17:03,0,47.229.126.83,100,23,1,4/10/2024 17:03,R_5pEyePCS6sDy1AM,,,,,34.0915,-118.1307,anonymous,EN,3,,25,1,,,,,1,,,,,,1,3,2,2.054,22.201,22.901,20,65cbd1d82ab8a232e2e37546,7,6616a611b1d4fd89aac7dfaa,6617287f9f30b7c9a77df883
4/10/2024 17:03,4/10/2024 17:03,0,73.120.186.49,100,12,1,4/10/2024 17:03,R_73eN7YtmKmmfrQ3,,,,,28.9351,-81.9903,anonymous,EN,1,,41,1,,1,,,,,,,,,2,1,3,0.726,11.531,12.17,14,63d42d3563ac982cbbfe3300,18,6616a611b1d4fd89aac7dfaa,661728bd908836043011cce0
4/10/2024 17:03,4/10/2024 17:03,0,204.242.1.88,100,22,1,4/10/2024 17:03,R_51f1JLIhGwJkRix,,,,,39.0469,-77.4903,anonymous,EN,1,,38,2,,,1,,,,,,,,6,3,5,1.688,19.549,20.061,23,65814eeb46e0e08413c672b5,14,6616a611b1d4fd89aac7dfaa,6617284e17fd8b0cc7bd3512
4/10/2024 17:03,4/10/2024 17:04,0,68.199.125.216,100,11,1,4/10/2024 17:04,R_2msVdlpkX5DRQs1,,,,,41.2923,-73.9184,anonymous,EN,1,,35,1,,,,,1,,,,,,5,1,5,1.781,10.541,11.339,8,6288200662bdd110ddecad7a,2,6616a611b1d4fd89aac7dfaa,661728cbe5e593b2b357391d
4/10/2024 17:03,4/10/2024 17:04,0,99.60.180.55,100,29,1,4/10/2024 17:04,R_1vencJWfkucs59M,,,,,33.9075,-117.7866,anonymous,EN,1,,58,2,,1,,,,,,,,,6,1,4,1.816,25.343,28.516,14,5d47abcc2dc88900166f27c9,1,6616a611b1d4fd89aac7dfaa,661728ae5f96b52eaa90d6aa
4/10/2024 17:03,4/10/2024 17:04,0,174.63.198.139,100,24,1,4/10/2024 17:04,R_7EcZkXSx17RBCbY,,,,,33.3601,-82.0084,anonymous,EN,2,,30,1,,,1,,,,,,,,2,1,5,2.211,22.143,23.721,10,65c111f100af1af81e3f444d,11,6616a611b1d4fd89aac7dfaa,6617286929d63b5d1e802464
4/10/2024 17:03,4/10/2024 17:04,0,204.242.1.73,100,22,1,4/10/2024 17:04,R_2E1dpj65QN64UaK,,,,,39.0469,-77.4903,anonymous,EN,1,,38,2,,,1,,,,,,,,6,3,5,2.705,19.101,20.338,11,65a916ebe70bd45325d98d7f,15,6616a611b1d4fd89aac7dfaa,661728a2930682ea90c8f544
4/10/2024 17:04,4/10/2024 17:04,0,75.247.23.237,100,15,1,4/10/2024 17:04,R_1r1mediHbscccCi,,,,,44.971,-93.0498,anonymous,EN,2,,21,2,,1,,1,,,,,,,3,1,2,0.968,14.222,14.75,18,653137c3a721fe2112a2f69d,8,6616a611b1d4fd89aac7dfaa,661728cd6981c55218d67178
4/10/2024 17:04,4/10/2024 17:04,0,47.34.203.23,100,21,1,4/10/2024 17:04,R_3JIqZk8iC1NtQs3,,,,,34.0915,-118.1307,anonymous,EN,1,,33,1,,,,,1,,,,,,2,3,2,2.539,19.22,20.998,7,628e4f0118e498792b2ee35e,9,6616a611b1d4fd89aac7dfaa,661728c8a0cada45ab7df637
4/10/2024 17:04,4/10/2024 17:04,0,73.25.220.23,100,15,1,4/10/2024 17:04,R_7UfKWkDEd2gXz3M,,,,,45.7855,-122.69,anonymous,EN,2,,44,3,,1,,,,,,,,,3,1,4,1.879,13.974,14.781,7,58e76dbe3b2e1800012be43a,2,6616a611b1d4fd89aac7dfaa,661728c721706d900529d0ff
4/10/2024 17:04,4/10/2024 17:04,0,143.55.18.190,100,16,1,4/10/2024 17:04,R_3pRJdtkinM7dXAy,,,,,37.5197,-82.5228,anonymous,EN,2,,32,2,,1,,,,,,,,,1,1,4,1.231,14.504,15.693,7,5f930154cf055e0731d44f21,12,6616a611b1d4fd89aac7dfaa,661728d2c24fdb22bb6daba5
4/10/2024 17:04,4/10/2024 17:04,0,68.38.141.146,100,24,1,4/10/2024 17:04,R_5G1K0FnCfoJr03f,,,,,39.1397,-86.5141,anonymous,EN,2,,25,1,,1,,,,,,,,,6,1,4,2.533,21.832,23.174,7,5dafaee5aebbbb0015ff84fc,3,6616a611b1d4fd89aac7dfaa,6617289fa86f4186ab4a3a7c
4/10/2024 17:04,4/10/2024 17:04,0,73.31.76.233,100,19,1,4/10/2024 17:04,R_5IbrOCTZeipQ9Ut,,,,,38.0936,-78.5623,anonymous,EN,2,,27,1,,1,,,,,,,,,3,1,5,1.681,18.408,19.328,18,659d55d8b74f3f97ea13d63e,10,6616a611b1d4fd89aac7dfaa,661728c4812012bfd17b3d02
4/10/2024 17:04,4/10/2024 17:04,0,47.28.254.222,100,26,1,4/10/2024 17:05,R_3mjXlZwPrltq78A,,,,,41.1095,-104.8157,anonymous,EN,2,,35,2,1,1,,,,,,,,,6,1,5,1.912,24.35,25.533,18,65e6313dae427c393fc2fbd8,17,6616a611b1d4fd89aac7dfaa,661728d00a495b9ca686d27b
4/10/2024 17:04,4/10/2024 17:05,0,108.48.30.16,100,38,1,4/10/2024 17:05,R_22Djcy0N8lNhDp8,,,,,38.9637,-77.6099,anonymous,EN,2,,43,2,,,1,,,,,,,,4,1,4,2.472,34.343,36.358,9,60ad5f03939a57803959b569,17,6616a611b1d4fd89aac7dfaa,6617286f7be8b76dac29d25b
4/10/2024 17:04,4/10/2024 17:05,0,209.243.3.254,100,14,1,4/10/2024 17:05,R_5XfRjCyckVyUCnn,,,,,46.9208,-98.745,anonymous,EN,1,,38,2,,1,,,,,,,,,2,1,2,1.021,12.272,14.377,9,5843e65e56019d0001f6a305,9,6616a611b1d4fd89aac7dfaa,661728e11b3031b98d5aca4f
4/10/2024 17:04,4/10/2024 17:05,0,73.121.52.75,100,16,1,4/10/2024 17:05,R_5AX4758A9Vgx5uK,,,,,36.6542,-80.9077,anonymous,EN,1,,34,1,,1,,,,,,,,,2,1,2,1.055,15.044,15.816,15,60858334390f28f5a4fb79d3,14,6616a611b1d4fd89aac7dfaa,661728d1a86f4186ab4a3a8e
4/10/2024 17:05,4/10/2024 17:05,0,174.231.52.255,100,16,1,4/10/2024 17:05,R_8MzCz1LaJvIgAyl,,,,,42.7504,-74.191,anonymous,EN,1,,40,1,,1,,,,,,,,,2,1,3,1.273,14.931,15.501,17,62dd2f0668b37a65531fae67,14,6616a611b1d4fd89aac7dfaa,661727848461d4b49c31e02a
4/10/2024 17:05,4/10/2024 17:05,0,172.9.187.2,100,25,1,4/10/2024 17:05,R_3GZc5dxXuRJ8h2N,,,,,33.9249,-117.4592,anonymous,EN,2,,27,2,,,,1,,,,,,,4,1,4,1.631,23.398,24.682,7,6103556ea0f044d921196b60,11,6616a611b1d4fd89aac7dfaa,661728e1e9ad9027ef3b0ad6
4/10/2024 17:04,4/10/2024 17:05,0,98.121.88.45,100,48,1,4/10/2024 17:05,R_5I42l6WV8TUeI0x,,,,,36.1053,-79.8762,anonymous,EN,2,,58,2,,,1,,,,,,,,3,1,5,6.977,46.151,47.754,12,6439b53311d8c55385e21ea1,10,6616a611b1d4fd89aac7dfaa,66172847d4841a81db91f449
4/10/2024 17:05,4/10/2024 17:05,0,73.6.21.115,100,17,1,4/10/2024 17:05,R_1xWYXO21yvsOXoe,,,,,29.8973,-95.6463,anonymous,EN,1,,25,1,,,,,1,,,,,,6,2,4,1.201,15.417,16.575,7,5ed88b61ff2fef399ca66d92,18,6616a611b1d4fd89aac7dfaa,66172921d4841a81db91f49d
4/10/2024 17:05,4/10/2024 17:06,0,172.59.76.131,100,21,1,4/10/2024 17:06,R_3ebwhbXqd8j8WDJ,,,,,38.9687,-94.5696,anonymous,EN,1,,24,2,,1,,,,,,,,,2,3,4,3.829,19.541,20.341,20,65ab0016e41d9ffb01b3d9bc,15,6616a611b1d4fd89aac7dfaa,6617291121d1564d6619ec78
4/10/2024 17:05,4/10/2024 17:06,0,75.134.65.251,100,61,1,4/10/2024 17:06,R_3SfqIFUWL4XNk8f,,,,,42.1502,-72.6078,anonymous,EN,2,,68,3,,1,,,,,,,,,2,1,2,2.482,58.83,59.714,36,5bcbd66377740000016a64b0,6,6616a611b1d4fd89aac7dfaa,661728d227af7b6595bd3380
4/10/2024 17:05,4/10/2024 17:06,0,70.122.43.1,100,39,1,4/10/2024 17:06,R_7GYT5NnMfBt1ucV,,,,,29.5652,-98.6145,anonymous,EN,2,,44,3,,1,,,,,,,,,2,3,3,2.075,33.115,38.06,8,6365a371d807016cebfdb16c,16,6616a611b1d4fd89aac7dfaa,6617290ff8512b83076afd0d
4/10/2024 17:05,4/10/2024 17:06,0,64.252.210.13,100,31,1,4/10/2024 17:06,R_5DuMVsyfYiZEc7C,,,,,36.1053,-79.8762,anonymous,EN,2,,34,1,,,1,,,,,,,,4,1,4,2.314,30.927,31.474,18,655fa400c20e0befdda41f04,13,6616a611b1d4fd89aac7dfaa,6617291b27af7b6595bd3391
4/10/2024 17:06,4/10/2024 17:06,0,174.64.238.23,100,12,1,4/10/2024 17:06,R_5dZqhLJgXCn6DQd,,,,,33.2077,-117.348,anonymous,EN,1,,37,2,,1,,,,,,,,,4,1,5,0.909,10.343,10.902,7,5c3399d8cb218a000176c6c6,8,6616a611b1d4fd89aac7dfaa,661728eb9e5a7d6c8f8667a0
4/10/2024 17:06,4/10/2024 17:06,0,71.244.198.200,100,26,1,4/10/2024 17:06,R_1lzfT2FDVXCrCBb,,,,,39.2812,-76.7406,anonymous,EN,1,,38,1,,,1,,,,,,,,6,1,2,1.857,24.638,25.51,23,63480f3ff2ebda4f9403cc01,3,6616a611b1d4fd89aac7dfaa,66172945ea63bde1ad7f8dc6
4/10/2024 17:06,4/10/2024 17:06,0,98.61.4.47,100,19,1,4/10/2024 17:06,R_14abUPdpLwc9TZD,,,,,44.8058,-93.6071,anonymous,EN,2,,31,2,,1,,,,,,,,,6,1,4,4.158,16.665,18.501,9,5e2861fb5c6297029148b635,10,6616a611b1d4fd89aac7dfaa,66172917f6730256e1c249e1
4/10/2024 17:06,4/10/2024 17:06,0,74.207.140.241,100,27,1,4/10/2024 17:06,R_3SJ0E2i8McQCAmq,,,,,48.2261,-101.2974,anonymous,EN,2,,34,1,,,,,1,,,,,,1,1,4,3.911,24.681,25.403,14,5fb96682a2e58b7e38a6f5d6,4,6616a611b1d4fd89aac7dfaa,66172916c5b8dd7cffea3f73
4/10/2024 17:06,4/10/2024 17:07,0,172.56.84.104,100,26,1,4/10/2024 17:07,R_6kyWnKQPRff13mj,,,,,33.5613,-112.1442,anonymous,EN,1,,32,1,,1,,,,,,,,,6,3,4,1.35,25.152,25.769,23,6604b4abfb49bd03c246fa7d,7,6616a611b1d4fd89aac7dfaa,66172947e9ad9027ef3b0aef
4/10/2024 17:06,4/10/2024 17:07,0,73.53.217.109,100,23,1,4/10/2024 17:07,R_5uXK83AtzAf2Edr,,,,,30.7304,-81.5462,anonymous,EN,1,,39,1,,1,,,,,,,,,4,1,4,2.922,19.89,21.288,10,656b651a848e68e0b05432fd,1,6616a611b1d4fd89aac7dfaa,661729565780ea30b90a1cc4
4/10/2024 17:05,4/10/2024 17:07,0,166.205.141.24,100,72,1,4/10/2024 17:07,R_3PWUKYiVAGJp5Sh,,,,,41.85,-87.7165,anonymous,EN,2,,57,3,,1,,,,,,,,,2,1,2,2.199,68.157,71.446,8,60b63b1f1d8a6fc4d72d5328,4,6616a611b1d4fd89aac7dfaa,661728298461d4b49c31e06b
4/10/2024 17:06,4/10/2024 17:07,0,64.188.185.5,100,28,1,4/10/2024 17:07,R_89uc135DGFXxoko,,,,,31.7583,-95.6366,anonymous,EN,1,,67,1,1,1,,,,,,,,,1,1,2,1.74,24.395,27.069,8,64bbf16db125b5d6a2f3a911,1,6616a611b1d4fd89aac7dfaa,66172933092b3229c9371843
4/10/2024 17:06,4/10/2024 17:07,0,173.59.27.30,100,23,1,4/10/2024 17:07,R_59Po4cMzRotyZJD,,,,,39.934,-75.16,anonymous,EN,1,,36,-99,,,,1,,,,,,,3,1,5,1.16,22.689,23.259,11,66048c64ef31e01a6369fdc7,7,6616a611b1d4fd89aac7dfaa,66172974e9ad9027ef3b0afc
4/10/2024 17:06,4/10/2024 17:07,0,172.222.144.137,100,22,1,4/10/2024 17:07,R_2kpkMtFDuGacmGH,,,,,34.066,-117.8928,anonymous,EN,1,,23,1,,,,,,1,,,,,2,1,3,1.296,19.868,21.125,8,6036771f7fac8d1803663d7a,5,6616a611b1d4fd89aac7dfaa,6617295f4c22ae760bdc013b
4/10/2024 17:07,4/10/2024 17:07,0,108.247.138.125,100,14,1,4/10/2024 17:07,R_16feADjP0D3nTCA,,,,,33.0928,-96.6454,anonymous,EN,-99,,38,2,,1,,,,,,,,,4,-99,-99,2.046,12.798,13.621,9,631916c5e920aea5076777b0,6,6616a611b1d4fd89aac7dfaa,66172978930682ea90c8f579
4/10/2024 17:07,4/10/2024 17:07,0,175.29.118.1,100,17,1,4/10/2024 17:07,R_5V1NYYsfQSm0wi6,,,,,32.7776,-79.9413,anonymous,EN,1,,22,2,,,1,,,,,,,,5,3,4,1.587,14.902,15.828,8,63d1b0363f9bd5a6062dfb1c,17,6616a611b1d4fd89aac7dfaa,66172964043a4946091872ee
4/10/2024 17:07,4/10/2024 17:07,0,73.98.212.112,100,16,1,4/10/2024 17:07,R_10pgQt6uI1qxX01,,,,,40.3495,-111.8998,anonymous,EN,2,,29,2,,1,,,,,,,,,4,1,4,1.787,14.659,15.369,9,5d17ad8f9bd0710001aaa93a,8,6616a611b1d4fd89aac7dfaa,6617298c653bca139e8022ec
4/10/2024 17:07,4/10/2024 17:07,0,69.23.88.93,100,15,1,4/10/2024 17:07,R_8n0g4KeUaseRHws,,,,,44.5458,-88.1019,anonymous,EN,1,,39,2,,1,,,,,,,,,4,1,4,1.21,13.357,14.077,17,6361795b5918b185b6bd13fe,14,6616a611b1d4fd89aac7dfaa,66172902a479ca3501c8f727
4/10/2024 17:07,4/10/2024 17:07,0,47.157.158.197,100,17,1,4/10/2024 17:07,R_5EihBOKqENJ9IrC,,,,,34.2106,-118.8716,anonymous,EN,2,,26,1,,1,,1,,,,,,,4,1,4,1.046,16.554,17.336,15,60fd9e8a7c7bd89ff4af7816,5,6616a611b1d4fd89aac7dfaa,66172980d4841a81db91f4ac
4/10/2024 17:07,4/10/2024 17:07,0,35.145.83.121,100,21,1,4/10/2024 17:07,R_3WuMrPlnBzFLn84,,,,,28.6623,-81.4136,anonymous,EN,2,,58,1,,1,1,,,,,,,,2,1,2,2.88,18.144,20.302,8,5d16ab9b59da87001ac41a61,16,6616a611b1d4fd89aac7dfaa,661729891b3031b98d5aca81
4/10/2024 17:07,4/10/2024 17:07,0,99.35.39.226,100,19,1,4/10/2024 17:07,R_8dM5m9aueJ0Fo9d,,,,,29.9381,-90.0309,anonymous,EN,2,,21,1,,1,,,,,,,,,2,3,2,1.422,17.761,18.601,7,61202b6be797314915cb1bd7,10,6616a611b1d4fd89aac7dfaa,6617298b36fc70d7da6dad9a
4/10/2024 17:07,4/10/2024 17:08,0,69.132.145.185,100,21,1,4/10/2024 17:08,R_79Q2KuJmoGusQox,,,,,35.0221,-80.5318,anonymous,EN,1,,61,2,,1,,,,,,,,,2,1,2,2.082,19.532,20.555,18,62f7cdb38b7eeb26308bae5b,12,6616a611b1d4fd89aac7dfaa,66172927c5b8dd7cffea3f78
4/10/2024 17:08,4/10/2024 17:08,0,73.114.254.81,100,25,1,4/10/2024 17:08,R_5gokga2OMky0zZN,,,,,42.0134,-71.3293,anonymous,EN,2,,24,1,,,,,1,,,,,,5,3,4,1.061,24.409,25.418,21,60da4f9aa1ced7efeecca18a,2,6616a611b1d4fd89aac7dfaa,661729b021706d900529d130
4/10/2024 17:08,4/10/2024 17:08,0,107.116.89.14,100,13,1,4/10/2024 17:08,R_3kb8r5naQrUAA9P,,,,,37.7771,-122.406,anonymous,EN,1,,26,1,,1,,,,,,,,,-99,-99,4,0.817,12.467,12.862,14,628657b7caedf309ae8e806e,9,6616a611b1d4fd89aac7dfaa,661729e1b4c76520233ea330
4/10/2024 17:08,4/10/2024 17:08,0,24.107.21.11,100,16,1,4/10/2024 17:08,R_7V3Vi8xaWMerP4g,,,,,38.6375,-90.3778,anonymous,EN,2,,31,2,,1,,,,,,,,,6,1,5,2.027,15.133,16.138,16,653679fee376ae34ff6366c2,18,6616a611b1d4fd89aac7dfaa,661729c8e9ad9027ef3b0b1c
4/10/2024 17:08,4/10/2024 17:08,0,175.29.118.87,100,19,1,4/10/2024 17:08,R_7ohv5adF6rF9FiO,,,,,32.7776,-79.9413,anonymous,EN,2,,48,2,,,1,,,,,,,,5,3,4,1.201,17.425,18.315,9,63ebd1cd6715f8cbe3405c82,11,6616a611b1d4fd89aac7dfaa,661729d87a847632c50aee36
4/10/2024 17:08,4/10/2024 17:08,0,72.193.191.8,100,15,1,4/10/2024 17:08,R_4ongi46Med26EfW,,,,,36.129,-115.2765,anonymous,EN,2,,30,1,,,,,1,,,,,,4,1,4,0.887,13.327,14.141,11,5c48ec2d91d23d0001b8b3fb,4,6616a611b1d4fd89aac7dfaa,661729ab42c7a1e3256afc93
4/10/2024 17:08,4/10/2024 17:09,0,98.21.13.199,100,29,1,4/10/2024 17:09,R_2fJzLhPAGmtPr2G,,,,,34.9178,-80.718,anonymous,EN,2,,54,2,,1,,,,,,,,,6,1,4,2.987,27.5,29.151,14,5e176b2163c7a407ce2f02a1,18,6616a611b1d4fd89aac7dfaa,661729d7812012bfd17b3d4d
4/10/2024 17:08,4/10/2024 17:09,0,107.184.141.193,100,20,1,4/10/2024 17:09,R_7eUn5dwZbwD3DtP,,,,,34.2666,-118.7643,anonymous,EN,1,,69,4,,1,,,,,,,,,2,1,5,1.411,18.363,20.029,8,5c26b151c4b6e3000152c0b8,3,6616a611b1d4fd89aac7dfaa,661729c9a9357cb40f1872f7
4/10/2024 17:08,4/10/2024 17:09,0,47.134.86.199,100,25,1,4/10/2024 17:09,R_2lcpv4RpNHKXvJv,,,,,36.8536,-76.469,anonymous,EN,2,,56,2,,1,,,,,,,,,6,1,3,2.368,24.264,24.964,8,5f36e9589a54b113631fa759,12,6616a611b1d4fd89aac7dfaa,6617299cf6130318252f3345
4/10/2024 17:09,4/10/2024 17:09,0,73.255.249.164,100,16,1,4/10/2024 17:09,R_517qRVKNWISqwRr,,,,,27.3189,-82.5164,anonymous,EN,1,,38,2,,1,,,,,,,,,4,1,5,2.414,15.08,16.075,7,562c2178733ea0000f162b0f,16,6616a611b1d4fd89aac7dfaa,661729e0c6ae68426003c9ca
4/10/2024 17:08,4/10/2024 17:09,0,64.72.212.72,100,60,1,4/10/2024 17:09,R_2v5JmuR4yTuz8eu,,,,,40.3969,-111.7919,anonymous,EN,1,,25,1,,1,,,,,,,,,6,2,4,1.262,59.17,59.946,7,610064eb63c0026f11f32b6c,15,6616a611b1d4fd89aac7dfaa,6617299b7132a63f704923fc
4/10/2024 17:09,4/10/2024 17:09,0,76.39.100.64,100,19,1,4/10/2024 17:09,R_2zOKWv9wIKnbS9n,,,,,43.0757,-87.9403,anonymous,EN,1,,23,1,,1,,,,,,,,,2,1,4,1,16.872,18.242,7,6107237861539c3b6f0cdcd7,6,6616a611b1d4fd89aac7dfaa,661729febdf3838dd590da81
4/10/2024 17:09,4/10/2024 17:09,0,173.69.156.2,100,35,1,4/10/2024 17:09,R_1YEMURtljypoGtV,,,,,39.013,-76.6742,anonymous,EN,1,,39,2,,,1,,,,,,,,6,1,4,23.787,34.086,34.625,14,6095fc75ab1d101e060d808b,3,6616a611b1d4fd89aac7dfaa,661729fbf6130318252f3354
4/10/2024 17:09,4/10/2024 17:09,0,172.58.12.114,100,35,1,4/10/2024 17:09,R_1nTyRYZTGw9sZ0Q,,,,,44.9834,-93.2622,anonymous,EN,1,,40,1,,,,,1,,,,,,6,1,3,5.073,33.641,34.367,21,6400d8fbeba2f9f8eb604b9a,1,6616a611b1d4fd89aac7dfaa,661729c5e846d11d7f7b3aea
4/10/2024 17:09,4/10/2024 17:09,0,107.15.162.61,100,19,1,4/10/2024 17:09,R_7vjm889KJOF2W8B,,,,,35.7178,-78.8428,anonymous,EN,1,,25,1,,1,,,,,,,,,6,1,2,1.444,18.116,19.384,12,64014527b3cff9215591758d,9,6616a611b1d4fd89aac7dfaa,66172a0e6576e1faa7389d2a
4/10/2024 17:09,4/10/2024 17:09,0,216.81.126.12,100,18,1,4/10/2024 17:09,R_5O3sREwxJc3AJ7P,,,,,31.2912,-82.2654,anonymous,EN,1,,32,1,,1,,,,,,,,,2,2,3,2.104,16.6,17.318,14,614ebfa6eff131515482a146,4,6616a611b1d4fd89aac7dfaa,661729cde9ad9027ef3b0b1e
4/10/2024 17:09,4/10/2024 17:10,0,76.216.121.125,100,27,1,4/10/2024 17:10,R_1gTPo9VXoipIyll,,,,,33.9733,-84.2231,anonymous,EN,2,,55,2,,1,,,,,,,,,2,1,4,1.709,26.232,27.126,16,6598c280db248e4eefa054d0,11,6616a611b1d4fd89aac7dfaa,661729e3a0cada45ab7df690
4/10/2024 17:10,4/10/2024 17:10,0,175.29.115.11,100,13,1,4/10/2024 17:10,R_7CrS8nzlMh1PZHT,,,,,32.7776,-79.9413,anonymous,EN,1,,58,2,,,1,,,,,,,,5,3,5,1.347,11.927,12.565,7,648a3e85644594030e52bcfd,13,6616a611b1d4fd89aac7dfaa,66172a23e9ad9027ef3b0b2c
4/10/2024 17:10,4/10/2024 17:10,0,100.1.12.120,100,33,1,4/10/2024 17:10,R_1s4jmt1AxdVQ9Xk,,,,,40.251,-74.0504,anonymous,EN,2,,37,2,,1,,,,,,,,,6,1,5,1.649,30.301,31.975,9,660354f104ba1b0a9c15ff1e,12,6616a611b1d4fd89aac7dfaa,66172a1392dd6471607812f1
4/10/2024 17:10,4/10/2024 17:10,0,174.199.161.115,100,18,1,4/10/2024 17:10,R_7Emo1NEKCksTJhn,,,,,33.4663,-86.808,anonymous,EN,1,,27,2,,1,,,,,,,,,5,1,5,1.402,16.762,17.693,17,5c3848fc19ceb400010c24a0,8,6616a611b1d4fd89aac7dfaa,661729e1ea63bde1ad7f8de8
4/10/2024 17:10,4/10/2024 17:10,0,172.56.219.12,100,17,1,4/10/2024 17:10,R_6ZImOeBfKhnNyWB,,,,,40.0356,-75.1763,anonymous,EN,2,,35,2,,1,,,,,,,,,2,3,2,0.971,16.11,16.74,17,60fed34dbf45cd5946139a8e,10,6616a611b1d4fd89aac7dfaa,66172a3761949deb773b0b4e
4/10/2024 17:10,4/10/2024 17:10,0,207.32.22.230,100,25,1,4/10/2024 17:10,R_1MX8firuNBtK7OZ,,,,,41.6892,-93.0534,anonymous,EN,4,Agender,31,1,,1,,,,,,,,,3,3,4,2.58,24,24.5,20,60db6617784d3d618d4cfb07,15,6616a611b1d4fd89aac7dfaa,66172a22d4841a81db91f4e5
4/10/2024 17:10,4/10/2024 17:11,0,174.126.89.224,100,15,1,4/10/2024 17:11,R_7cStxyhjyt76Gz6,,,,,42.495,-96.3895,anonymous,EN,2,,32,1,,1,,,,,,,,,3,1,4,1.193,14.179,15.138,13,6301bea375d97d2ebbd2a107,14,6616a611b1d4fd89aac7dfaa,661729c2908836043011cd23
4/10/2024 17:10,4/10/2024 17:11,0,166.199.172.25,100,31,1,4/10/2024 17:11,R_7v2PBVazojXtFIV,,,,,41.8883,-87.7613,anonymous,EN,2,,38,-99,,,,,,,,,1,,3,1,3,1.251,30.087,30.8,25,655cd5e21021c4ea7e42d2c4,6,6616a611b1d4fd89aac7dfaa,66172a4c7a847632c50aee52
4/10/2024 17:11,4/10/2024 17:11,0,24.160.169.239,100,21,1,4/10/2024 17:11,R_4CJYul14unvo4PX,,,,,39.3202,-84.552,anonymous,EN,1,,70,2,,1,,,,,,,,,5,1,5,3.109,18.869,20.617,7,59d75f1b8fd07a0001841feb,17,6616a611b1d4fd89aac7dfaa,66172a4961949deb773b0b51
4/10/2024 17:11,4/10/2024 17:11,0,172.124.227.55,100,26,1,4/10/2024 17:11,R_3riYBoX78759lVn,,,,,42.8984,-85.7223,anonymous,EN,2,,70,1,,1,,,,,,,,,5,1,5,3.026,24.327,25.412,7,5c5f8a910edbd90001e1feda,7,6616a611b1d4fd89aac7dfaa,66172a39043a494609187323
4/10/2024 17:11,4/10/2024 17:12,0,67.175.96.64,100,30,1,4/10/2024 17:12,R_3CkVpKeN8vOQG0g,,,,,42.0096,-87.6928,anonymous,EN,3,,24,1,,1,,1,,,,,,,2,3,4,2.381,29.835,30.538,17,5e28f70500bb310cf3934256,15,6616a611b1d4fd89aac7dfaa,66172a83ea63bde1ad7f8e0a
4/10/2024 17:12,4/10/2024 17:12,0,66.108.19.108,100,18,1,4/10/2024 17:12,R_2lnIhEImmm6ZGz2,,,,,40.8527,-73.9383,anonymous,EN,1,,39,1,,,,1,,,,,,,1,1,2,1.62,15.629,17.082,7,63026053812fe400f2929701,3,6616a611b1d4fd89aac7dfaa,66172aa58c834c0664e438b7
4/10/2024 17:12,4/10/2024 17:12,0,108.6.168.111,100,26,1,4/10/2024 17:12,R_57fBjUY8pmngzoc,,,,,40.6286,-73.939,anonymous,EN,2,,39,1,,1,,,,,,,,,6,1,4,1.327,25.089,25.768,21,5cdf5b458c6f07001abd4571,8,6616a611b1d4fd89aac7dfaa,66172a67a26801f36df202b0
4/10/2024 17:11,4/10/2024 17:12,0,47.202.107.151,100,32,1,4/10/2024 17:12,R_5ME9QftETSdFtqV,,,,,28.3637,-82.6759,anonymous,EN,2,,59,1,,1,,,,,,,,,2,1,2,2.001,30.028,31.886,15,63cbfaf6ab54f6b8d8a054d7,4,6616a611b1d4fd89aac7dfaa,66172a694c22ae760bdc0196
4/10/2024 17:11,4/10/2024 17:12,0,75.69.154.246,100,60,1,4/10/2024 17:12,R_7TGIBAtqmBhJi2R,,,,,43.3044,-70.9794,anonymous,EN,1,,55,2,,1,,,,,,,,,3,1,4,1.673,58.505,59.272,25,638a3fd5992f01b81d0e1e93,5,6616a611b1d4fd89aac7dfaa,661729e4a9357cb40f187301
4/10/2024 17:11,4/10/2024 17:12,0,98.58.48.136,100,57,1,4/10/2024 17:12,R_5Rh8AMJhX0Apz57,,,,,26.3172,-81.6154,anonymous,EN,2,,27,1,,1,,,,,,,,,6,1,5,1.604,53.268,56.66,7,66060a32eb34e45e53a505e0,16,6616a611b1d4fd89aac7dfaa,66172a70a26801f36df202b2
